source_id;target_id;matching
34298;207543192;false
29231;206854515;false
34379;210399907;false
25749;204222897;false
33690;207391013;false
33443;207338961;false
34056;206928390;false
32875;202870172;false
24368;203340101;false
34004;207642166;false
24937;90106172;false
32488;205083947;false
26346;207543191;false
33476;207390618;false
29029;201692695;false
33485;205844282;false
25902;207959814;false
28366;203088013;false
34000;208112358;false
22101;201692705;false
25364;209687172;false
28554;204327516;false
32431;202827713;false
33272;206895864;false
33496;209114552;false
22100;201953021;false
33275;206808441;false
33763;208504099;false
20453;203388440;false
32986;207543191;false
17067;202785722;false
32112;206356229;false
33488;206808445;false
33985;208079230;false
29339;204272122;false
33582;207388754;false
34001;208504099;false
33630;206812505;false
33922;207390452;false
34496;208296017;false
34648;207637777;false
34095;207660498;false
29231;206854516;false
33498;207986293;false
34300;206854516;false
34379;208504300;false
34009;207686156;false
26617;201953021;false
33467;208653765;false
18516;204559214;false
8060;207925432;false
34001;208670548;false
28951;210239335;false
25855;204219387;false
33047;10379358;false
34065;205599984;false
33669;208930717;false
34004;207927557;false
25136;210399745;false
32416;202486964;false
20458;203388440;false
34056;209310243;false
31970;209194241;false
24368;204049780;false
24368;203389465;false
20461;210254965;false
33485;205844283;false
32986;204206936;false
29574;204519849;false
33763;208670548;false
34036;90148541;false
17872;201699873;false
33921;207642355;false
33562;207542599;false
31881;200924629;false
34300;207543189;false
33562;210256478;false
33653;208937534;false
30955;203340806;false
30203;208111903;false
33444;208670546;false
29825;203379237;false
33508;207390673;false
33158;204937142;false
32986;207543197;false
33477;207390709;false
33863;206812505;false
34552;209869989;false
33630;206928608;false
33788;206854534;false
33999;208112357;false
31881;202046565;false
29758;209122924;false
34096;207686156;false
28272;207390709;false
27779;206160056;false
30962;205599984;false
22187;207390710;false
21297;202143947;false
31332;206780877;false
19676;90139261;false
32323;203396159;false
30951;207542597;false
28067;208085178;false
33713;210227285;false
29758;201692665;false
33219;203934122;false
26617;201692695;false
34076;210399819;false
33998;207925431;false
27391;204791586;false
29825;203131412;false
34151;207543193;false
33175;208294727;false
33863;207391434;false
32488;204206936;false
16309;208112357;false
22101;201953021;false
33562;207390617;false
22382;203934122;false
28272;205844265;false
33769;208112358;false
33562;203340806;false
34300;206179525;false
28433;207666379;false
30734;202973396;false
32984;90145560;false
32027;204559210;false
33522;208504178;false
34091;209306028;false
33758;206812505;false
33564;210399745;false
33638;206812505;false
34004;207686156;false
33471;205844282;false
16741;206639246;false
31924;203388612;false
33922;207925431;false
13996;210252184;false
33948;208112358;false
34119;207514568;false
33638;206928608;false
33047;201953021;false
21175;204549804;false
33998;207900343;false
33566;207388754;false
13581;202827684;false
33767;207934192;false
7936;202537962;false
25855;202870174;false
29933;204849801;false
13580;90139261;false
33669;207390618;false
33562;207390665;false
33455;210399907;false
31373;208455792;false
33476;210404123;false
33972;203921172;false
34282;205844283;false
28366;208670548;false
33471;208154551;false
27194;208464825;false
17596;90145584;false
7783;202537967;false
24368;205844265;false
21297;207540310;false
29866;205664963;false
32279;205985719;false
26346;202537967;false
10101;90109367;false
33563;207388758;false
30533;209656951;false
33769;207391018;false
33157;209253739;false
33280;207390655;false
30457;208112356;false
25550;207899810;false
23349;202143947;false
33158;208890876;false
34379;208455893;false
34153;207390673;false
33948;206928608;false
32986;90114398;false
16329;208294904;false
34496;207925432;false
34000;207910212;false
23006;204556588;false
25749;90109367;false
31176;207390618;false
29228;90125772;false
33485;207986293;false
26461;202899626;false
34309;208111904;false
33630;207391017;false
32022;204793356;false
33477;207390665;false
32664;208409785;false
20459;203185276;false
33209;208653775;false
30951;207390709;false
30594;204849801;false
33924;208033955;false
24789;203017912;false
32563;204937142;false
34624;208939028;false
34303;207927557;false
34610;207543189;false
33444;10382243;false
24572;202537967;false
25905;207542597;false
30575;208294904;false
25990;208456203;false
33669;208504178;false
30203;208112355;false
22382;90145561;false
26617;203514305;false
34153;208294727;false
16309;205852387;false
34089;209208661;false
29906;204860316;false
34150;205592439;false
13700;90108521;false
33496;206808445;false
33377;10011646;false
28350;206854534;false
34119;202041195;false
34154;208504178;false
29829;202985806;false
33488;208792604;false
32228;203136113;false
34363;208226696;false
17872;203934122;false
28971;210258472;false
17191;203329569;false
33161;206808434;false
33326;207338890;false
26346;202537952;false
33158;207390650;false
33637;209026638;false
33595;207388758;false
34309;210399907;false
13155;90145561;false
28350;207543193;false
34610;207543188;false
9314;206854534;false
33158;206783256;false
34021;210520736;false
33630;208937534;false
25829;207390496;false
34303;207652055;false
29238;204206935;false
29820;203514371;false
33998;208156275;false
32560;207338879;false
33280;206895864;false
33471;205592435;false
29827;203379234;false
33769;203088013;false
34379;208973561;false
32882;205761272;false
34349;207686156;false
34021;207595882;false
28256;207936135;false
31332;203069939;false
25829;204222897;false
32882;202041204;false
31030;209208718;false
24368;207543190;false
31030;208937347;false
32984;202827713;false
33455;207876535;false
34442;208112355;false
33630;208937533;false
33670;208930717;false
13954;207543189;false
34130;207390309;false
33788;206179521;false
33948;208112357;false
19358;90131741;false
32986;205083968;false
33563;207388757;false
27197;204292470;false
33177;207390709;false
26695;204049780;false
34303;207679756;false
30951;208504437;false
34496;208504300;false
33455;208455894;false
34363;208226692;false
34609;206854515;false
25749;90131941;false
33671;206917817;false
17417;90145561;false
34379;207390452;false
26695;207542597;false
33522;207643194;false
580;90108521;false
34363;208226697;false
16309;203024998;false
21875;204549804;false
27188;208464837;false
33784;207543197;false
34130;208112355;false
33276;208289997;false
34093;208079230;false
30951;208930717;false
33767;208670548;false
34609;207543198;false
34033;208294727;false
33758;204254738;false
34496;208111904;false
34102;203407045;false
25788;204587803;false
29493;10221960;false
17653;208455891;false
30962;209705778;false
34657;207679756;false
19676;204222897;false
29238;207543196;false
17873;205852250;false
16000;208156879;false
23837;202812646;false
30203;208289990;false
33508;208930717;false
33175;205592435;false
31830;205557530;false
34278;205593367;false
33477;208504178;false
33566;208294724;false
33637;209026630;false
27194;204292472;false
26346;207543189;false
33209;210404123;false
26695;208930717;false
10101;90140203;false
33488;207390652;false
33637;207659192;false
33496;207643190;false
7936;90138537;false
33440;207464919;false
33488;205844283;false
31414;207899810;false
16112;204559210;false
27589;208294904;false
30338;210256478;false
33671;203340101;false
26461;10365096;false
31332;203022202;false
34095;208079230;false
29228;208455894;false
33630;208112357;false
28350;207935920;false
28366;207910212;false
9314;202635701;false
32005;202900002;false
33158;209253738;false
34280;208937534;false
20447;208105467;false
29007;204792884;false
28256;207910212;false
28500;207666381;false
29029;209122918;false
20447;207514563;false
34280;207897315;false
27391;203025446;false
28979;202870448;false
28366;207936135;false
29823;205664966;false
34000;203088013;false
29238;207543201;false
33488;207542597;false
27779;205592439;false
33758;204563770;false
33476;207539418;false
33175;206160056;false
34001;208112358;false
27407;203086857;false
33921;208112354;false
32882;203022202;false
34490;210520736;false
30585;207538225;false
33638;207934192;false
34012;207900171;false
33784;207543198;false
33582;208294724;false
34156;203952966;false
34007;209026630;false
34007;207919773;false
13155;202827715;false
5644;208112358;false
33637;207391014;false
33784;207543192;false
33047;201953039;false
33044;209122921;false
33669;207539418;false
33999;208504099;false
32876;90105156;false
33569;209026634;false
33488;207390665;false
33924;208112354;false
30951;206917815;false
5644;208112357;false
27793;204292472;false
33758;208455897;false
31830;206928378;false
25829;207899810;false
25550;204222897;false
28350;204206936;false
22042;205761272;false
34379;208111903;false
28256;204254738;false
33562;205844282;false
33508;207986293;false
18202;204071217;false
17873;204222897;false
33863;208791918;false
28980;204559208;false
33767;203088013;false
28272;207390710;false
34076;210399855;false
34282;205592439;false
23686;10343605;false
16309;208033486;false
26622;202785722;false
17094;201959840;false
19112;206160056;false
33485;209310243;false
25829;202143942;false
29827;203379237;false
33271;209253738;false
7195;204363358;false
33922;208289990;false
33769;209297154;false
28554;208972043;false
33161;10382243;false
33488;208653765;false
17417;205852250;false
33273;206808441;false
20466;201692648;false
33962;207391023;false
33972;206576717;false
34280;207656388;false
31924;203308084;false
33948;207391017;false
32431;207390496;false
33563;208294724;false
33047;204736197;false
26563;202434158;false
23537;204587909;false
29758;201692695;false
33496;206928380;false
33081;208085182;false
34009;207660497;false
17872;208042911;false
26891;203087865;false
33488;205592435;false
33564;210227261;false
34552;208504345;false
30951;206419131;false
17479;90145909;false
34130;208112354;false
29228;208289990;false
33784;206179525;false
28981;204559213;false
34303;207642166;false
32986;204206934;false
27778;205592439;false
30957;206462228;false
13581;90106210;false
34092;207927557;false
33478;207542599;false
33563;207388755;false
29823;203131413;false
26695;207959814;false
33209;207959814;false
24368;208792604;false
33444;207514563;false
33326;209026638;false
26891;205986339;false
34552;208504297;false
26350;207543193;false
27729;205664973;false
13580;202143942;false
34021;207660498;false
33786;204206936;false
29007;208715736;false
22100;201953029;false
33476;207542598;false
27810;208112357;false
33478;210404123;false
28981;204559208;false
20450;203514305;false
33157;207390650;false
29238;204206934;false
34004;209208655;false
30585;207543193;false
25749;202827713;false
34260;208504179;false
30457;208112358;false
33804;209896109;false
29574;202045862;false
31924;206356233;false
20466;203388440;false
26930;203651765;false
33758;208112356;false
33471;207390710;false
33490;209194240;false
17417;90139261;false
33637;207659194;false
33455;207910214;false
32878;205986339;false
24346;207390184;false
22100;208937347;false
26525;10365096;false
34003;207919773;false
30957;206576716;false
33477;210256478;false
32280;204792884;false
32384;208167531;false
28272;207539418;false
33999;206928608;false
34370;207390665;false
34609;204206935;false
33566;207388759;false
34496;207642355;false
30708;206827757;false
33931;204154429;false
33471;209114551;false
33477;205592439;false
33478;207542598;false
28982;204559211;false
34033;210399746;false
22101;201692648;false
26350;204419878;false
33471;208294927;false
33668;207937987;false
30203;207390452;false
26059;206928359;false
29338;203445749;false
33452;207390452;false
34036;207390650;false
34156;205865183;false
31332;202041204;false
33271;206808432;false
24368;202785722;false
16309;208033806;false
33496;207464939;false
34303;207660498;false
17187;205761272;false
34004;207959798;false
26346;206854515;false
33998;208455893;false
33758;203324800;false
34624;205593367;false
25364;208131008;false
32875;90105156;false
29612;208156876;false
31176;207542597;false
20458;201692705;false
34130;208455893;false
34442;207900174;false
34091;207900175;false
8552;90140166;false
29612;208156878;false
11801;210239335;false
34303;209208661;false
34610;207543196;false
32880;204219387;false
34301;204937142;false
33026;90120953;false
33591;208504045;false
26346;207538225;false
30951;207643190;false
31970;203340101;false
17417;204080936;false
28205;207538225;false
33437;207464920;false
33498;209114551;false
29865;203136103;false
33485;208653765;false
5644;204254738;false
32906;206526266;false
33595;207388755;false
34278;209891039;false
33922;208455893;false
25388;202827684;false
33443;207390644;false
34036;207338961;false
27197;208464837;false
33161;205835447;false
33431;207390654;false
28366;206928608;false
31397;90105156;false
33477;208792604;false
32882;202778257;false
28256;208289993;false
33021;209028436;false
31414;90145568;false
33670;208504437;false
33444;207338961;false
31414;202143942;false
26346;206854516;false
34309;208973561;false
30203;207642355;false
25749;204080936;false
34609;207543197;false
33455;208973561;false
30203;207390309;false
20450;203185276;false
33488;205844282;false
28272;208154765;false
27194;204292470;false
17417;202827684;false
27840;205664964;false
34021;209393872;false
33045;201692660;false
34363;208226698;false
21297;207666382;false
33177;208504178;false
33326;210227285;false
33643;208791921;false
34424;208289990;false
33477;207959814;false
22382;202827715;false
14563;208156877;false
17191;206780877;false
29758;201692660;false
34089;207897315;false
22101;201692660;false
34624;208504423;false
16309;203023505;false
34286;207653535;false
33670;206419131;false
33471;205844283;false
24921;208131008;false
25749;202143942;false
34301;205728900;false
33936;203021705;false
23519;204569292;false
10102;203324914;false
32315;204206937;false
24368;207465595;false
33477;207542597;false
25262;10353206;false
30951;210399746;false
34278;208294715;false
29902;205467942;false
34552;208504340;false
33972;202104453;false
33955;207986331;false
27197;204292473;false
25550;90145561;false
8552;203025617;false
10101;90125772;false
33948;207391020;false
33931;208791921;false
34130;208111903;false
30585;204206935;false
25855;203086405;false
32150;202899998;false
34278;205593354;false
21268;205986339;false
34370;208464207;false
34442;208455893;false
33653;207391015;false
32228;204792884;false
34153;209114551;false
33638;203324800;false
33467;205467942;false
34552;208504334;false
33490;207654106;false
34282;205592435;false
34379;208111904;false
26059;202870174;false
25829;90139261;false
20453;201953021;false
27793;206887905;false
34004;208710844;false
33922;208455894;false
34065;207643190;false
9312;206179521;false
33765;208504099;false
33161;206808431;false
33586;208937534;false
19628;202812646;false
23349;207666382;false
33485;207390710;false
25364;207552185;false
33476;208653765;false
28175;204292472;false
28433;50012447;false
33921;208033955;false
33767;207391018;false
34119;90114631;false
30158;206615085;false
34065;207464939;false
30951;205599985;false
33047;201953029;false
34130;207390452;false
34379;207925431;false
32493;206526266;false
34119;202812646;false
34065;209310241;false
33026;202827713;false
34153;207527632;false
25749;202827684;false
33045;204736197;false
18970;204559213;false
27857;203445749;false
33453;207910214;false
25532;202486964;false
20459;201953039;false
31176;205592435;false
29933;204939361;false
29493;10353206;false
33496;209114551;false
33377;202104453;false
10102;201701865;false
33763;208112357;false
33467;208656497;false
18516;204559209;false
33767;207659192;false
33453;207390452;false
33453;208033955;false
34300;207538225;false
23864;203199121;false
28350;204206934;false
33931;206812505;false
27857;205777549;false
33569;208294724;false
33936;208112358;false
34300;207935920;false
24921;205592435;false
34091;207900176;false
33883;210441166;false
33177;205592435;false
28059;207514566;false
16309;208085180;false
33864;203088013;false
28350;202537952;false
28272;203340806;false
33997;207338890;false
20450;209122918;false
29392;209208661;false
26891;204297424;false
33924;207925431;false
34151;207543196;false
30196;209891039;false
31635;206362747;false
16003;208156877;false
33498;209310241;false
13945;90138609;false
33160;207390650;false
34065;202785722;false
34490;207686156;false
33273;207637793;false
33488;205467942;false
26930;203920144;false
33566;207388756;false
33508;209114551;false
34033;208464207;false
20454;201692695;false
20450;209122924;false
34012;207652055;false
33467;209871973;false
9546;208455792;false
30951;207390673;false
14033;202870172;false
7936;208111903;false
17417;90145560;false
17094;206639246;false
29758;201953025;false
33669;203340101;false
33562;210404123;false
26617;203388440;false
29612;202045862;false
26350;207543198;false
33157;208890876;false
33219;207514417;false
31397;206928359;false
33788;210441817;false
29950;204559214;false
17596;90120953;false
25797;202870170;false
32563;206783262;false
25829;90131941;false
33638;208791921;false
34007;207652056;false
19358;10346525;false
13954;207543201;false
33485;208154550;false
24368;207539418;false
33277;206808441;false
10102;202143942;false
34056;208792604;false
33931;207659192;false
33444;209253739;false
33922;208112355;false
13155;90139261;false
19112;203340806;false
16112;204559208;false
13954;207935920;false
30585;207543198;false
28433;206615080;false
25829;90109367;false
17906;204569335;false
30158;205728900;false
33280;206808440;false
34657;207637777;false
25388;90120953;false
26622;90141687;false
34065;207465595;false
33562;205467942;false
28272;207542598;false
31284;90145560;false
23349;207666380;false
30955;207390682;false
33998;210399907;false
33047;203185276;false
17873;90109367;false
30951;209114552;false
34349;207637777;false
20447;208670546;false
33625;207506251;false
33921;207925432;false
14715;90139585;false
27793;204318283;false
34424;208504300;false
25670;204443417;false
24346;204443417;false
29338;207666380;false
32882;202635467;false
33280;207390656;false
33177;205844265;false
34119;203086857;false
13580;204222915;false
33488;206160056;false
34009;207900178;false
8060;202900030;false
33921;208504304;false
13954;90138537;false
33485;207390709;false
33219;90145560;false
33639;209297154;false
25829;90145561;false
20461;201953021;false
20453;201692679;false
32579;10412590;false
13581;90145560;false
10101;203324914;false
33790;209871973;false
33671;208930717;false
13155;90131941;false
29008;208456262;false
34557;90105458;false
33767;208455897;false
7936;202900227;false
33864;207934192;false
26350;202635701;false
29820;10412590;false
14033;204053338;false
5644;207390507;false
29338;207666382;false
20461;209122921;false
34130;210399907;false
20461;201692705;false
10102;204222662;false
33591;207388757;false
33765;204154429;false
34490;207927557;false
28500;205769439;false
33758;203021705;false
32226;204792884;false
33485;207542599;false
10101;202143942;false
17873;207390496;false
33493;203514305;false
33763;207391017;false
30585;207543201;false
26346;207543192;false
24825;207543198;false
14563;204559213;false
25749;208042911;false
32653;202916534;false
33769;208670548;false
32315;206827757;false
8060;202537967;false
32986;90138520;false
27779;205844282;false
33488;207390709;false
16877;202125720;false
33591;207876534;false
26622;90140498;false
34610;207543190;false
34036;202479418;false
32874;10377226;false
33763;209297154;false
33444;207390654;false
29099;205467942;false
34395;206362747;false
23537;203086857;false
33522;207390673;false
34490;207897315;false
33443;206783256;false
33999;207934192;false
24921;205592439;false
33488;208653767;false
21267;206928359;false
34609;210441817;false
25902;205145879;false
33639;206928606;false
29574;208156877;false
32431;205852250;false
16309;207910212;false
29008;208456185;false
32488;207543189;false
33581;208504045;false
33471;205592439;false
33936;207936135;false
28272;207542597;false
30962;202785722;false
33220;207390618;false
34154;207465587;false
28981;202045862;false
34092;207642166;false
33998;208112355;false
33790;210256478;false
14563;208156879;false
34007;207660498;false
27810;204254738;false
34490;209306028;false
33591;209026634;false
28256;203088013;false
34610;207543192;false
33763;208105467;false
34154;207959814;false
33786;207543188;false
34165;207682340;false
34624;207959750;false
30533;209656959;false
33690;209026630;false
33690;207391015;false
25670;203021705;false
30957;200924629;false
32986;207543198;false
32876;202870172;false
28500;207666382;false
33569;207876534;false
20458;209122918;false
33219;205561996;false
20447;207390650;false
23006;10346525;false
33508;202785722;false
33788;204419878;false
27783;207469300;false
7195;204793355;false
29829;205664972;false
33924;207925432;false
34609;207543191;false
24571;206854515;false
20458;201692677;false
33769;208112356;false
33950;203111424;false
33277;206808440;false
34009;210520736;false
23686;201744288;false
34266;207679756;false
33490;206419131;false
30585;207543197;false
20466;201953029;false
22100;201692695;false
33467;207986293;false
34298;204206935;false
34557;205691190;false
23006;206576717;false
31020;205809367;false
33327;202619749;false
25670;208972043;false
20458;209122924;false
33157;205728900;false
33280;206808441;false
25167;208112358;false
17873;202827713;false
34552;208294698;false
34130;208504304;false
17596;201699873;false
32228;205985719;false
14061;90138609;false
33670;208930723;false
34091;207660498;false
24921;208504178;false
19628;203086857;false
33476;208792604;false
25857;204053338;false
33382;208033955;false
25990;208294904;false
33175;208154551;false
30593;203308084;false
34007;207900178;false
17906;204792884;false
29758;201692679;false
34033;207959814;false
34363;208226690;false
32877;204219387;false
33478;208294727;false
26695;209687172;false
33999;207910212;false
17417;208042911;false
33769;204254738;false
25902;206917815;false
28225;202870173;false
24825;207543192;false
34135;208042977;false
33431;207338961;false
33476;207390652;false
34379;207900174;false
28256;209297154;false
33219;202827684;false
28500;202070149;false
20466;201692665;false
33921;208504300;false
34379;208289990;false
19676;203934122;false
33668;207527632;false
33280;206808430;false
34091;207927557;false
25902;208504178;false
33569;207388752;false
34309;207390452;false
20458;201692648;false
29228;208504304;false
21297;207666381;false
16877;210404123;false
28433;207666382;false
34218;208937534;false
25291;206356229;false
32893;202778315;false
33863;208791919;false
13954;207543193;false
33476;205844282;false
34442;208504304;false
33831;207390706;false
34552;208504318;false
10101;207899810;false
33271;207390655;false
34021;207897315;false
28982;202045862;false
33508;207539418;false
29008;208114681;false
32322;202592070;false
32112;206526266;false
26525;208289950;false
33638;203088013;false
34096;207660499;false
33767;207659194;false
33948;207391019;false
25113;203087638;false
28304;202592070;false
32877;202870174;false
27719;203379234;false
32906;204832843;false
33467;205592435;false
34303;207900177;false
33562;205844283;false
17873;203934122;false
33591;208294724;false
34278;90136420;false
33490;208504437;false
32033;208809705;false
33490;207654105;false
32279;204792884;false
33591;207388759;false
13580;207899810;false
31414;202827715;false
27793;204318288;false
13580;90131941;false
30962;207654106;false
26617;201692679;false
33273;206895864;false
29238;204206936;false
34298;207543189;false
33508;207542597;false
33476;207390706;false
28350;204206937;false
30203;208111904;false
33569;207388756;false
22100;201953039;false
30203;208504304;false
31014;204587909;false
24921;203201060;false
17191;203069939;false
33327;208464837;false
31970;205599984;false
34065;207465587;false
34036;207514566;false
30219;210258465;false
26350;204206934;false
34007;207686156;false
28554;202899996;false
21267;205986339;false
28205;207543191;false
33026;202827684;false
26350;206854516;false
29865;208456185;false
30957;208226470;false
25364;207390710;false
34033;208154551;false
17187;202145734;false
33209;207390618;false
10102;207390496;false
34153;209310243;false
32878;206928359;false
31970;208504437;false
34610;205083947;false
32990;207659192;false
34154;209687172;false
18970;204559214;false
28978;204559214;false
27186;204318283;false
33160;205728900;false
29950;204559213;false
20466;209122924;false
28340;205664973;false
19112;208294927;false
33477;203340806;false
32984;205852250;false
20447;207390682;false
24368;208294927;false
33478;205844282;false
25902;207390673;false
33275;209253739;false
24368;207937987;false
28205;206854516;false
33690;208937533;false
34096;208079230;false
34153;208656497;false
26617;209122921;false
24034;203086857;false
32314;210258472;false
27793;208464837;false
33496;208656497;false
15452;208186248;false
34165;207682339;false
34442;208111903;false
31030;205557539;false
17872;202827713;false
33786;209687172;false
33522;206419131;false
34056;207465595;false
33581;207388754;false
5644;203088013;false
33924;207978102;false
33638;208294701;false
33965;205761272;false
30203;208033955;false
32563;206783256;false
23006;202104453;false
33431;207390682;false
20466;201953021;false
34424;208111903;false
33175;207390709;false
32990;209297154;false
32314;204679144;false
33177;208294727;false
19141;204080936;false
33965;202145734;false
34012;207656388;false
33985;207388759;false
33985;207388752;false
34278;208504432;false
25388;202827715;false
32431;201699873;false
33713;208937534;false
27778;206160056;false
31635;206460121;false
24368;207464939;false
34003;207679756;false
34093;207653548;false
33476;205467942;false
30951;209687172;false
33765;203021705;false
33026;202143942;false
34392;207390452;false
17872;204222897;false
25670;207390671;false
18567;210521578;false
25797;202870173;false
31881;10346525;false
31284;90120953;false
32986;207543196;false
33478;208154551;false
26346;207935920;false
17873;90120953;false
34016;207907430;false
34154;202899996;false
28175;90145972;false
20466;209122921;false
24368;207465587;false
31373;208294904;false
30457;203088013;false
16112;204559214;false
28979;208156878;false
28500;207534895;false
34012;210520736;false
23537;205761272;false
34092;207897315;false
20459;209122921;false
20461;204736197;false
33786;207543193;false
33931;207910212;false
33769;204563770;false
31176;208294727;false
20458;201953025;false
33438;207390655;false
33177;208294927;false
33175;207465595;false
19676;208042911;false
28059;90148541;false
33790;208294727;false
31414;90145560;false
33047;203388440;false
31176;207542599;false
33047;203514304;false
33177;208792604;false
33044;201692660;false
33562;207390644;false
34036;207514563;false
29099;208656497;false
32986;202635701;false
34130;208033955;false
33467;208294727;false
33220;209871973;false
25950;204416098;false
33955;207391018;false
33931;208504099;false
26805;202973389;false
33922;210399907;false
19676;90145561;false
29231;207543201;false
31992;208289997;false
34031;90132241;false
33562;209687172;false
32990;207659194;false
31030;208893667;false
34092;207900176;false
34300;204206935;false
25749;207899810;false
33999;207936135;false
31030;203322272;false
30585;207935920;false
10101;90125786;false
22042;203069939;false
24034;203930685;false
33508;206917815;false
32488;207543196;false
33458;210258465;false
31414;90109367;false
33639;208791921;false
31414;90145561;false
33936;203324800;false
33769;203022472;false
32228;205664966;false
29273;204588748;false
33562;207390710;false
14563;208117926;false
33966;202827713;false
33948;209297154;false
31176;207542598;false
32488;204206935;false
33175;207959814;false
33924;210399907;false
25167;207936135;false
33769;208455897;false
34309;207978102;false
33485;206160056;false
33831;207654105;false
29338;203142438;false
33586;206812380;false
33160;207390656;false
23349;207666379;false
25262;10412788;false
33175;207390618;false
34548;90145444;false
34442;208156275;false
29806;202537967;false
33581;207388757;false
34012;209026638;false
13580;90145560;false
33471;207542599;false
33784;207935920;false
32033;210402579;false
17067;203201062;false
34490;207900179;false
33638;209297154;false
25136;208504179;false
34056;209114552;false
29238;202537952;false
33219;90145561;false
34553;204793355;false
29906;204939361;false
34156;207666381;false
34298;204206936;false
13580;202827713;false
33452;206460113;false
33488;207390644;false
33769;204154429;false
33177;207542597;false
34363;207682339;false
28256;204563770;false
33220;208504178;false
33999;208455897;false
34548;90105458;false
20461;203514305;false
25388;204080936;false
10102;90125772;false
34624;208504432;false
28272;207542599;false
34036;207390656;false
33790;205467942;false
22212;90144996;false
33477;207390618;false
34001;204563770;false
29493;201700823;false
29865;205664973;false
34609;207935920;false
7936;204419878;false
30203;207925431;false
33485;209114551;false
28554;203340101;false
20458;201953039;false
33377;10343605;false
5644;208455897;false
29231;204206937;false
33562;205592439;false
33157;207390656;false
16000;202870448;false
33966;90139261;false
34004;209026638;false
33477;205844265;false
24368;206808445;false
26346;207543201;false
33377;206576716;false
34007;207656388;false
23686;10333846;false
33476;207390709;false
34648;209393872;false
33476;207390673;false
33669;207390673;false
20453;203185276;false
24571;207543189;false
28366;206812505;false
32986;207543193;false
34552;210442348;false
33936;207391017;false
32984;90139261;false
30219;10346525;false
33444;209297154;false
33669;209687172;false
14033;202870173;false
24368;208656497;false
29806;202537962;false
28366;204563770;false
30457;207934192;false
34490;209208661;false
34278;208504429;false
32563;206615080;false
34624;208504429;false
28366;203022472;false
28982;204519849;false
20459;201692695;false
23325;209208663;false
29338;207666379;false
29902;209208663;false
34021;207900179;false
19676;202143942;false
33026;90131941;false
32877;205986339;false
32431;205562000;false
22101;209122921;false
33637;208937534;false
33455;208504304;false
19672;90140166;false
28350;202900030;false
33595;207388754;false
34304;207656388;false
34009;207660498;false
33455;207642355;false
33493;206928378;false
16112;204559213;false
22382;90145584;false
9312;202537969;false
29823;205985716;false
34552;209297157;false
29892;204792884;false
34379;208112354;false
24921;207959814;false
24346;204049780;false
30808;50009858;false
33467;208653767;false
22101;203388440;false
28256;208112357;false
34151;207543191;false
33786;207543196;false
33272;206808432;false
19676;204222915;false
31881;206576716;false
34304;207652055;false
33476;207390617;false
33591;207388752;false
28256;208670546;false
33921;210399907;false
33931;207391018;false
30585;207543192;false
34092;207656388;false
34007;209208661;false
33158;207390644;false
34000;208455897;false
5644;207910212;false
31414;90131941;false
22382;90120953;false
31273;202778257;false
32512;205505156;false
33508;206808445;false
34096;207653548;false
7783;90138537;false
27857;210479062;false
33638;208105467;false
34119;205761272;false
28350;207543197;false
26346;207543193;false
32322;203405814;false
33581;207388755;false
24571;207543196;false
30593;203017911;false
34363;208226693;false
34282;90148541;false
32033;204363358;false
31596;203396327;false
33496;209310243;false
20461;208937347;false
33508;207643190;false
33455;207667994;false
34000;208670546;false
33157;207390655;false
31273;202041204;false
25813;202973396;false
32323;90139585;false
32876;203870569;false
28205;207543193;false
34300;206854515;false
33490;207390706;false
33630;207391013;false
33471;207465587;false
34304;207900178;false
34151;207390673;false
32395;205985716;false
32664;210441166;false
33931;207659194;false
25829;90145584;false
25388;90145560;false
32431;90120953;false
29231;204206934;false
33467;208154551;false
29231;207465595;false
33948;207934192;false
28981;204519849;false
33931;208112357;false
33936;207934192;false
26617;209122924;false
34609;207543201;false
33758;207391017;false
27810;206928608;false
33948;208455897;false
26617;209122918;false
32493;206356233;false
33498;206808445;false
19112;205592439;false
33444;205665803;false
28980;204559213;false
17191;202812646;false
33220;210404123;false
31284;202827713;false
33758;207659192;false
32874;10373002;false
31414;203934122;false
34424;207900174;false
33431;90049795;false
28980;204559209;false
28225;205844282;false
33767;208504099;false
34424;208455893;false
17872;90120953;false
27975;90105654;false
33477;208653765;false
31970;207502093;false
30159;208295050;false
13155;202827713;false
33726;208177785;false
33786;207935920;false
33478;203340806;false
34363;207682340;false
33467;207390618;false
28272;207390618;false
32584;207925432;false
14061;203087638;false
34304;207642166;false
13580;204222897;false
34056;209634135;false
34056;206808445;false
30591;204939361;false
33478;205592439;false
33630;207391018;false
552;207910213;false
33863;207391017;false
29827;208715736;false
28205;207543196;false
31414;204230770;false
16309;207934192;false
31992;204407682;false
33938;208464837;false
33175;208792604;false
34012;207900179;false
33478;207390618;false
33476;207390710;false
32405;206870284;false
34151;207543189;false
34033;208792604;false
28981;204559211;false
13155;90120953;false
32893;208455891;false
17191;203086857;false
34091;207595882;false
5644;203024998;false
25388;204222915;false
33784;207543196;false
31176;205844283;false
28225;207514566;false
34648;207595882;false
34033;207390706;false
33488;207390617;false
34076;208504300;false
34130;208289990;false
34091;207897315;false
29806;90104307;false
33478;208504178;false
33477;207390652;false
34119;202778257;false
22558;10388980;false
21875;10353206;false
33931;203021705;false
34282;203340806;false
34282;205844282;false
33998;207978102;false
33638;204254738;false
