"subject_id","birthdate","deathdate","forename","gender","nameAddition","personalName","label","prefix","surname","work"
"http://d-nb.info/gnd/118777750","1793-07-29","1852-01-24","Ján","male","","","Kollár, Ján","","Kollár",""
"http://d-nb.info/gnd/118547259","1821-10-31","1856-07-29","Karel","male","","","Havlíček Borovský, Karel","","Havlíček Borovský",""
"http://d-nb.info/gnd/12350175X","1865-02-12","1940-01-18","Kazimierz","male","","","Przerwa-Tetmajer, Kazimierz","","Przerwa-Tetmajer",""
"http://d-nb.info/gnd/1018375651","","","Kia","","","","Corthron, Kia","","Corthron",""
"http://d-nb.info/gnd/11865215X","1867-05-03","1942-12-23","Konstantin","male","","","Balʹmont, Konstantin","","Balʹmont",""
"http://d-nb.info/gnd/1038292816","1976-01-01","","Lauren","female","","","Beukes, Lauren","","Beukes",""
"http://d-nb.info/gnd/124000894","1965-01-01","","Lauren","female","","","Child, Lauren","","Child",""
"http://d-nb.info/gnd/137505892","1978-01-01","","Lauren","female","","","Groff, Lauren","","Groff",""
"http://d-nb.info/gnd/142136794","1982-01-01","","Lauren","female","","","Oliver, Lauren","","Oliver",""
"http://d-nb.info/gnd/118637703","1871-08-21","1919-09-12","Leonid N.","male","","","Andreev, Leonid N.","","Andreev",""
"http://d-nb.info/gnd/118640453","1899-05-31","1994-08-08","Leonid M.","male","","","Leonov, Leonid M.","","Leonov",""
"http://d-nb.info/gnd/120742527","1913-06-20","2011-06-04","Lilian Jackson","notKnown","","","Braun, Lilian Jackson","","Braun",""
"http://d-nb.info/gnd/11867353X","1865-07-02","1916-08-09","Lily","female","","","Braun, Lily","","Braun",""
"http://d-nb.info/gnd/121198839","1955-01-01","","Lisa","female","","","See, Lisa","","See",""
"http://d-nb.info/gnd/118105043","1833-01-01","1880-01-01","Edmond","notKnown","","","Duranty, Edmond","","Duranty",""
"http://d-nb.info/gnd/104102489","1654-01-01","1727-01-01","Louis","notKnown","","","Sacy, Louis de","de","Sacy",""
"http://d-nb.info/gnd/119122960","1943-01-01","","Louise","female","","","Glück, Louise","","Glück",""
"http://d-nb.info/gnd/116031921","1814-09-07","1882-03-03","Ludwig","male","","","Kalisch, Ludwig","","Kalisch",""
"http://d-nb.info/gnd/106058249X","1916-10-05","1935-04-22","Manon","female","","","Gropius, Manon","","Gropius",""
"http://d-nb.info/gnd/136998747","1893-01-01","1974-01-01","Margaret","notKnown","","","Leech, Margaret","","Leech",""
"http://d-nb.info/gnd/139950206","1968-01-01","","Mark","notKnown","","","Andrews, Mark","","Andrews",""
"http://d-nb.info/gnd/119204002","1876-01-01","1958-01-01","Mary Roberts","notKnown","","","Rinehart, Mary Roberts","","Rinehart",""
"http://d-nb.info/gnd/1051973031","1867-01-01","1934-01-01","Medeiros","notKnown","","","Albuquerque, Medeiros e","e","Albuquerque",""
"http://d-nb.info/gnd/1017098492","1965-01-01","","Megan Whalen","notKnown","","","Turner, Megan Whalen","","Turner",""
"http://d-nb.info/gnd/114577005","1965-03-25","","Melina","female","","","Marchetta, Melina","","Marchetta",""
"http://d-nb.info/gnd/121856658","1955-01-01","","Mia","male","","","Couto, Mia","","Couto",""
"http://d-nb.info/gnd/102521191X","1930-01-01","","Michael","male","","","Gallagher, Michael","","Gallagher",""
"http://d-nb.info/gnd/120749289","1933-01-01","","Michael","notKnown","","","Korda, Michael","","Korda",""
"http://d-nb.info/gnd/1075814375","1958-01-01","","Michael","notKnown","","","Lorenz, Michael","","Lorenz",""
"http://d-nb.info/gnd/154483443","1958-02-02","","Michel Marc","male","","","Bouchard, Michel Marc","","Bouchard",""
"http://d-nb.info/gnd/118787349","1908-10-26","1985-08-28","Miguel","male","","","Otero Silva, Miguel","","Otero Silva",""
"http://d-nb.info/gnd/119096099","1883-01-01","1941-01-01","Mihály","notKnown","","","Babits, Mihály","","Babits",""
"http://d-nb.info/gnd/141982411","1926-03-20","","Mitsumasa","male","","","Anno, Mitsumasa","","Anno",""
"http://d-nb.info/gnd/122508742","1937-01-01","","Morgan","female","","","Llywelyn, Morgan","","Llywelyn",""
"http://d-nb.info/gnd/1021380644","1747-01-01","1808-01-01","Gohei","male","","","Namiki, Gohei","","Namiki",""
"http://d-nb.info/gnd/173660576","1916-12-31","1995-04-19","Neil","male","","","Paterson, Neil","","Paterson",""
"http://d-nb.info/gnd/124183263","1950-01-01","","Nicholas","male","","","Kazan, Nicholas","","Kazan",""
"http://d-nb.info/gnd/120878607","1907-01-01","1988-01-01","Nikolaos","male","","","Kalas, Nikolaos","","Kalas",""
"http://d-nb.info/gnd/118640488","1831-02-16","1895-03-05","Nikolaj S.","male","","","Leskov, Nikolaj S.","","Leskov",""
"http://d-nb.info/gnd/118589636","1813-12-06","1877-06-12","Nikolaj P.","male","","","Ogarev, Nikolaj P.","","Ogarev",""
"http://d-nb.info/gnd/118975234","1931-05-15","2009-10-17","Norma Fox","female","","","Mazer, Norma Fox","","Mazer",""
"http://d-nb.info/gnd/118798359","1786-07-25","1837-03-27","Otto Magnus","male","","","Stackelberg, Otto Magnus von","von","Stackelberg",""
"http://d-nb.info/gnd/130399086","1975-01-01","","Paul","notKnown","","","Murray, Paul","","Murray",""
"http://d-nb.info/gnd/118544330","1928-03-21","2003-08-28","Peter","male","","","Hacks, Peter","","Hacks",""
"http://d-nb.info/gnd/118841513","1924-03-09","2014-08-16","Peter","male","","","Scholl-Latour, Peter","","Scholl-Latour",""
"http://d-nb.info/gnd/171963954","1897-01-01","1960-01-01","Piet","notKnown","","","Bakker, Piet","","Bakker",""
"http://d-nb.info/gnd/120596679","1953-01-01","","Ralf","male","","","Rothmann, Ralf","","Rothmann",""
"http://d-nb.info/gnd/1102064068","1892-02-08","1960-01-14","Ralph","male","","","Chubb, Ralph","","Chubb",""
"http://d-nb.info/gnd/142257273","1915-03-10","1973-12-12","Ranald","male","","","MacDougall, Ranald","","MacDougall",""
"http://d-nb.info/gnd/118798065","1892-01-01","1916-01-01","Reinhard Johannes","male","","","Sorge, Reinhard Johannes","","Sorge",""
"http://d-nb.info/gnd/118793195","1937-10-17","2011-09-09","Renato","male","","","Prada Oropeza, Renato","","Prada Oropeza",""
"http://d-nb.info/gnd/11768757X","1704-11-19","1765-09-25","Richard","male","","","Pococke, Richard","","Pococke",""
"http://d-nb.info/gnd/1048298035","1946-01-01","","Robert D.","male","","","San Souci, Robert D.","","San Souci",""
"http://d-nb.info/gnd/1025533925","1852-01-01","1940-01-01","Robert","male","","","Grant, Robert","","Grant",""
"http://d-nb.info/gnd/115469036","1954-01-01","","Robert","notKnown","","","Olmstead, Robert","","Olmstead",""
"http://d-nb.info/gnd/141784148","1910-08-02","1993-05-27","Roger","male","","","MacDougall, Roger","","MacDougall",""
"http://d-nb.info/gnd/124747213","1947-08-19","","Roger S.","male","","","Bagnall, Roger S.","","Bagnall",""
"http://d-nb.info/gnd/12236936X","1894-01-01","1984-01-01","Roland Herbert","notKnown","","","Bainton, Roland Herbert","","Bainton",""
"http://d-nb.info/gnd/143622927","1815-01-01","1857-01-01","Rufus W.","notKnown","","","Griswold, Rufus W.","","Griswold",""
"http://d-nb.info/gnd/140681760","1951-02-08","","Sharman","female","","","MacDonald, Sharman","","MacDonald",""
"http://d-nb.info/gnd/1028815646","1940-01-01","2013-01-01","Şêrko","male","","","Bêkes, Şêrko","","Bêkes",""
"http://d-nb.info/gnd/172783259","1969-10-15","","Simon","notKnown","","","Kuper, Simon","","Kuper",""
"http://d-nb.info/gnd/118569767","1731-09-06","1807-02-18","Sophie","female","","","La Roche, Sophie von","von","La Roche",""
"http://d-nb.info/gnd/119517744","1943-01-01","","Stephen","male","","","Greenblatt, Stephen","","Greenblatt",""
"http://d-nb.info/gnd/103641947","1919-01-01","2003-01-01","Subhāṣa","notKnown","","","Mukhopādhyāẏa, Subhāṣa","","Mukhopādhyāẏa",""
"http://d-nb.info/gnd/119201682","1926-01-01","2015-01-01","Taeko","notKnown","","","Kōno, Taeko","","Kōno",""
"http://d-nb.info/gnd/119020513","1935-01-01","","Taeko","notKnown","","","Tomioka, Taeko","","Tomioka",""
"http://d-nb.info/gnd/118093967","1933-01-01","2011-01-01","Theodore","notKnown","","","Roszak, Theodore","","Roszak",""
"http://d-nb.info/gnd/11882497X","1398-01-01","1476-01-01","Theodoros","male","","","Gaza, Theodoros","","Gaza",""
"http://d-nb.info/gnd/118675699","1752-11-20","1770-08-25","Thomas","male","","","Chatterton, Thomas","","Chatterton",""
"http://d-nb.info/gnd/1055192662","1764-01-01","1838-01-01","Thomas","notKnown","","","Morton, Thomas","","Morton",""
"http://d-nb.info/gnd/11878921X","1853-01-01","1922-01-01","Thomas Nelson","notKnown","","","Page, Thomas Nelson","","Page",""
"http://d-nb.info/gnd/11915207X","1938-01-01","2017-01-01","Torgny","notKnown","","","Lindgren, Torgny","","Lindgren",""
"http://d-nb.info/gnd/11949387X","1920-04-24","2008-01-18","Ugo","male","","","Pirro, Ugo","","Pirro",""
"http://d-nb.info/gnd/118601733","1923-01-01","2013-01-01","Urbano Tavares","notKnown","","","Rodrigues, Urbano Tavares","","Rodrigues",""
"http://d-nb.info/gnd/123114098","1910-02-02","1988-10-11","Ursula","notKnown","","","Nordstrom, Ursula","","Nordstrom",""
"http://d-nb.info/gnd/140369635","1897-06-23","1982-09-03","Valenti","notKnown","","","Angelo, Valenti","","Angelo",""
"http://d-nb.info/gnd/118958356","1905-12-12","1964-09-14","Vasilij","notKnown","","","Grosman, Vasilij","","Grosman",""
"http://d-nb.info/gnd/101755076X","","","Violet","notKnown","","","Blue, Violet","","Blue",""
"http://d-nb.info/gnd/119458497","1903-01-01","1987-01-01","Walter Fraser","male","","","Oakeshott, Walter Fraser","","Oakeshott",""
"http://d-nb.info/gnd/103686605X","1921-08-31","1966-04-20","Warren","male","","","Miller, Warren","","Miller",""
"http://d-nb.info/gnd/121392430","1958-05-22","","Wayne","notKnown","","","Johnston, Wayne","","Johnston",""
"http://d-nb.info/gnd/117759260","1909-08-13","1980-02-29","Werner","male","","","Keller, Werner","","Keller",""
"http://d-nb.info/gnd/118678981","1606-01-01","1668-01-01","William","notKnown","","","D'Avenant, William","","D'Avenant",""
"http://d-nb.info/gnd/172258332","1735-01-01","1788-01-01","William Julius","notKnown","","","Mickle, William Julius","","Mickle",""
"http://d-nb.info/gnd/128508159","1765-01-01","1836-01-01","William","notKnown","","","Taylor, William","","Taylor",""
"http://d-nb.info/gnd/1013483006","1938-10-11","","William","notKnown","","","Taylor, William","","Taylor",""
"http://d-nb.info/gnd/118955306","1928-01-01","2016-01-01","William","notKnown","","","Trevor, William","","Trevor",""
"http://d-nb.info/gnd/122386973","1807-04-20","1872-12-02","Wincenty","male","","","Pol, Wincenty","","Pol",""
"http://d-nb.info/gnd/128532777","1887-01-01","1943-01-01","Yusif Väzir","notKnown","","","Çämänzäminli, Yusif Väzir","","Çämänzäminli",""
"http://d-nb.info/gnd/120170272","1845-11-03","1910-08-16","Zygmunt","notKnown","","","Gloger, Zygmunt","","Gloger",""
"http://d-nb.info/gnd/117632767","1791-01-01","1871-01-01","Emile","male","","","Deschamps, Emile","","Deschamps",""
"http://d-nb.info/gnd/119034301","1889-01-01","1961-01-01","Émile","notKnown","","","Henriot, Émile","","Henriot",""
"http://d-nb.info/gnd/123698286","1964-07-05","2010-10-29","Bärbel","notKnown","","","Mohr, Bärbel","","Mohr",""
"http://d-nb.info/gnd/132403706","1974-01-01","","Joe","notKnown","","","Abercrombie, Joe","","Abercrombie",""
"http://d-nb.info/gnd/139290575","1974-01-01","","Lee","notKnown","","","Henderson, Lee","","Henderson",""
"http://d-nb.info/gnd/104617522X","","","Graham","","","","Lynne, Graham","","Lynne",""
"http://d-nb.info/gnd/120649659","1945-04-20","","Mary","female","","","Hoffman, Mary","","Hoffman",""
"http://d-nb.info/gnd/120441365","1961-01-01","2006-01-01","Richard","notKnown","","","Carlson, Richard","","Carlson",""
"http://d-nb.info/gnd/12961310X","","","Sunday","notKnown","","","Adelaja, Sunday","","Adelaja",""
"http://d-nb.info/gnd/110635876","1944-03-15","","Adèle","notKnown","","","Geras, Adèle","","Geras",""
"http://d-nb.info/gnd/121444627","1928-11-29","1985-06-29","Andrzej","male","","","Kijowski, Andrzej","","Kijowski",""
"http://d-nb.info/gnd/133162532","1954-07-15","","Andrzej Tadeusz","male","","","Kijowski, Andrzej Tadeusz","","Kijowski",""
"http://d-nb.info/gnd/132726734","1951-01-01","","Barry","male","","","Jonsberg, Barry","","Jonsberg",""
"http://d-nb.info/gnd/133322793","1974-01-01","","Brian","notKnown","","","McGilloway, Brian","","McGilloway",""
"http://d-nb.info/gnd/123552273","1963-01-01","","Scotch","male","","","Arleston, Scotch","","Arleston",""
"http://d-nb.info/gnd/118644947","1895-04-15","1956-06-11","Corrado","male","","","Alvaro, Corrado","","Alvaro",""
"http://d-nb.info/gnd/133251888","[1972(?)]","","Dalia","notKnown","","","Sofer, Dalia","","Sofer",""
"http://d-nb.info/gnd/136280250","1964-01-01","","Daniel H.","notKnown","","","Pink, Daniel H.","","Pink",""
"http://d-nb.info/gnd/132092174","1971-01-01","","Dorothy","notKnown","","","Koomson, Dorothy","","Koomson",""
"http://d-nb.info/gnd/141553863","","","Douglas","notKnown","","","Murray, Douglas","","Murray",""
"http://d-nb.info/gnd/143742833","1974-03-13","","Florian","male","","","Burkhardt, Florian","","Burkhardt",""
"http://d-nb.info/gnd/118146394","","","Eve","female","","","Pollard, Eve","","Pollard",""
"http://d-nb.info/gnd/141075430","1950-08-18","","Fusanosuke","male","","","Natsume, Fusanosuke","","Natsume",""
"http://d-nb.info/gnd/138684316","1975-01-01","","Gena","notKnown","","","Showalter, Gena","","Showalter",""
"http://d-nb.info/gnd/135793688","1958-01-01","","Gilles","notKnown","","","Leroy, Gilles","","Leroy",""
"http://d-nb.info/gnd/129113972","1950-01-01","2014-01-01","Giorgio","male","","","Faletti, Giorgio","","Faletti",""
"http://d-nb.info/gnd/140207309","1976-08-12","","Greg","male","","","Marcks, Greg","","Marcks",""
"http://d-nb.info/gnd/118748513","1873-10-03","1950-06-24","Ivan S.","male","","","Šmelev, Ivan S.","","Šmelev",""
"http://d-nb.info/gnd/1048670856","1964-01-01","","James","notKnown","","","Reese, James","","Reese",""
"http://d-nb.info/gnd/13788236X","1956-01-01","","Jean-Marc","male","","","Ligny, Jean-Marc","","Ligny",""
"http://d-nb.info/gnd/136552617","1931-01-01","2015-01-01","Jean","notKnown","","","Pliya, Jean","","Pliya",""
"http://d-nb.info/gnd/120300400","1942-01-01","","Joseph","notKnown","","","Bruchac, Joseph","","Bruchac",""
"http://d-nb.info/gnd/124370144","1958-01-01","","Juliet R. V.","notKnown","","","Barker, Juliet R. V.","","Barker",""
"http://d-nb.info/gnd/1012832678","1973-08-21","","K. L.","notKnown","","","Going, K. L.","","Going",""
"http://d-nb.info/gnd/135831652","","","Kat","notKnown","","","Richardson, Kat","","Richardson",""
"http://d-nb.info/gnd/141230142","1953-01-01","","Katherine M.","notKnown","","","Ramsland, Katherine M.","","Ramsland",""
"http://d-nb.info/gnd/143672789","","","Kathryn","notKnown","","","Casey, Kathryn","","Casey",""
"http://d-nb.info/gnd/132840650","1966-01-01","","Kim","notKnown","","","Paffenroth, Kim","","Paffenroth",""
"http://d-nb.info/gnd/132106744","","","Kresley","female","","","Cole, Kresley","","Cole",""
"http://d-nb.info/gnd/118915835","1928-01-01","","Luciano","notKnown","","","De Crescenzo, Luciano","","De Crescenzo",""
"http://d-nb.info/gnd/1015885136","1961-01-01","","Lucy","notKnown","","","Coats, Lucy","","Coats",""
"http://d-nb.info/gnd/124115179","","","Lynsay","female","","","Sands, Lynsay","","Sands",""
"http://d-nb.info/gnd/133802221","","","Marie","female","","","Brennan, Marie","","Brennan",""
"http://d-nb.info/gnd/152217231","","","Mark","","","","Oldman, Mark","","Oldman",""
"http://d-nb.info/gnd/118156713","1966-01-01","","Martin","male","","","Perscheid, Martin","","Perscheid",""
"http://d-nb.info/gnd/129840289","1973-02-16","","Maureen","female","","","Johnson, Maureen","","Johnson",""
"http://d-nb.info/gnd/1051264235","1946-01-01","","Minnie Bruce","notKnown","","","Pratt, Minnie Bruce","","Pratt",""
"http://d-nb.info/gnd/157272613","","","Miranda","","","","Carter, Miranda","","Carter",""
"http://d-nb.info/gnd/133657183","1966-01-01","","Nick","male","","","Stone, Nick","","Stone",""
"http://d-nb.info/gnd/134037545","1973-01-01","","Patricio","notKnown","","","Sturlese, Patricio","","Sturlese",""
"http://d-nb.info/gnd/136412939","1973-06-06","","Patrick","male","","","Rothfuss, Patrick","","Rothfuss",""
"http://d-nb.info/gnd/130380601","1961-01-01","","Rebecca","female","","","Solnit, Rebecca","","Solnit",""
"http://d-nb.info/gnd/143905031","1947-01-01","","Rex","notKnown","","","Weyler, Rex","","Weyler",""
"http://d-nb.info/gnd/133387992","1979-01-01","","Roberto","notKnown","","","Saviano, Roberto","","Saviano",""
"http://d-nb.info/gnd/140216960","1951-01-01","","Roland","notKnown","","","Smith, Roland","","Smith",""
"http://d-nb.info/gnd/121968766","1956-01-01","","Ruth L.","notKnown","","","Ozeki, Ruth L.","","Ozeki",""
"http://d-nb.info/gnd/172940346","1933-01-01","2002-01-01","Ryō","notKnown","","","Hanmura, Ryō","","Hanmura",""
"http://d-nb.info/gnd/124462111","","","Salley","notKnown","","","Vickers, Salley","","Vickers",""
"http://d-nb.info/gnd/133326713","1963-01-01","","Simon","male","","","Reynolds, Simon","","Reynolds",""
"http://d-nb.info/gnd/136995640","1977-01-01","","Sofi","female","","","Oksanen, Sofi","","Oksanen",""
"http://d-nb.info/gnd/132096560","","","Stuart","notKnown","","","MacBride, Stuart","","MacBride",""
"http://d-nb.info/gnd/172336120","1851-04-21","1914-06-18","Silvio","male","","","Romero, Silvio","","Romero",""
"http://d-nb.info/gnd/129255092","1970-07-16","","Tommy","male","","","Jaud, Tommy","","Jaud",""
"http://d-nb.info/gnd/133912426","1978-07-31","","Tui","female","","","Sutherland, Tui","","Sutherland",""
"http://d-nb.info/gnd/123269318","1943-12-25","","Basilēs I.","male","","","Alexakēs, Basilēs I.","","Alexakēs",""
"http://d-nb.info/gnd/129931993","","","Victoria","female","","","Holmes, Victoria","","Holmes",""
"http://d-nb.info/gnd/12424677X","1966-01-01","","Will","notKnown","","","Randall, Will","","Randall",""
"http://d-nb.info/gnd/138931577","1972-01-01","","Yiyun","female","","","Li, Yiyun","","Li",""
"http://d-nb.info/gnd/122294432","1954-01-01","","Éilís","notKnown","","","Ní Dhuibhne, Éilís","","Ní Dhuibhne",""
"http://d-nb.info/gnd/124951325","1964-06-18","","Eric","male","","","Chevillard, Eric","","Chevillard",""
"http://d-nb.info/gnd/103481443","1956-01-01","","Aleksandr","notKnown","","","Buškov, Aleksandr","","Buškov",""
"http://d-nb.info/gnd/131506579","1941-07-28","2018-02-12","Bill","notKnown","","","Crider, Bill","","Crider",""
"http://d-nb.info/gnd/137823703","1959-01-01","","Hansjörg","notKnown","","","Göritz, Hansjörg","","Göritz",""
"http://d-nb.info/gnd/104518828X","1827-01-01","1886-01-01","José","male","O moço","","Bonifácio, José, O moço","","Bonifácio",""
"http://d-nb.info/gnd/104850350X","1961-01-01","","Michael J.","male","","","Sullivan, Michael J.","","Sullivan",""
"http://d-nb.info/gnd/1049716256","1968-01-16","","Rebecca","female","","","Stead, Rebecca","","Stead",""
"http://d-nb.info/gnd/119389592","1931-01-01","2009-01-01","Alda","female","","","Merini, Alda","","Merini",""
"http://d-nb.info/gnd/1013471024","1964-01-01","","Aminatta","female","","","Forna, Aminatta","","Forna",""
"http://d-nb.info/gnd/124056377","1958-01-01","","Anna","notKnown","","","Jansson, Anna","","Jansson",""
"http://d-nb.info/gnd/1041599293","1984-01-01","","Anthony","male","","","Marra, Anthony","","Marra",""
"http://d-nb.info/gnd/130577332","1944-01-01","","Barbara","female","","","Erskine, Barbara","","Erskine",""
"http://d-nb.info/gnd/137613555","1977-01-01","","Ben","male","","","Crystal, Ben","","Crystal",""
"http://d-nb.info/gnd/103130844X","1955-01-01","","Brenda","female","","","Chapman, Brenda","","Chapman",""
"http://d-nb.info/gnd/122715039","1960-01-01","","Brian","notKnown","","","Hodge, Brian","","Hodge",""
"http://d-nb.info/gnd/116395648","1872-01-01","1963-01-01","Carlos Magalhaes","male","","","Azeredo, Carlos Magalhaes de","de","Azeredo",""
"http://d-nb.info/gnd/131876961","1953-01-01","","Carolyn","notKnown","","","Haines, Carolyn","","Haines",""
"http://d-nb.info/gnd/12293511X","1942-01-01","","Charlotte","notKnown","","","Mutsaers, Charlotte","","Mutsaers",""
"http://d-nb.info/gnd/1019776161","1974-01-01","","Derek","male","","","Nikitas, Derek","","Nikitas",""
"http://d-nb.info/gnd/1067336990","1967-01-01","","Emily","female","","","Jenkins, Emily","","Jenkins",""
"http://d-nb.info/gnd/137678436","1967-09-13","","E.","female","","","Lockhart, E.","","Lockhart",""
"http://d-nb.info/gnd/1011799553","","","Gail","notKnown","","","Carriger, Gail","","Carriger",""
"http://d-nb.info/gnd/122032470","1855-01-01","1907-01-01","Govardhanarāma Mādhavarāma","male","","","Tripāṭhī, Govardhanarāma Mādhavarāma","","Tripāṭhī",""
"http://d-nb.info/gnd/143241958","","","Grant","notKnown","","","Blackwood, Grant","","Blackwood",""
"http://d-nb.info/gnd/119176602","1930-01-01","","Harold","male","","","Bloom, Harold","","Bloom",""
"http://d-nb.info/gnd/107108061X","1923-01-01","","Harry Mark","male","","","Petrakis, Harry Mark","","Petrakis",""
"http://d-nb.info/gnd/1103412779","","","J. Robert","male","","","King, J. Robert","","King",""
"http://d-nb.info/gnd/136893570","","","Jeaniene","female","","","Frost, Jeaniene","","Frost",""
"http://d-nb.info/gnd/1015440711","1957-01-01","","Jennifer","female","","","Archer, Jennifer","","Archer",""
"http://d-nb.info/gnd/131470817","1978-01-01","","Jonas Hassen","notKnown","","","Khemiri, Jonas Hassen","","Khemiri",""
"http://d-nb.info/gnd/143410598","1954-07-06","","Kathi","female","","","Appelt, Kathi","","Appelt",""
"http://d-nb.info/gnd/14395752X","1971-05-25","","Kōtarō","notKnown","","","Isaka, Kōtarō","","Isaka",""
"http://d-nb.info/gnd/17307054X","1826-01-01","1864-01-01","Laurindo","notKnown","","","Rabêlo, Laurindo","","Rabêlo",""
"http://d-nb.info/gnd/118929461","1919-01-01","2015-01-01","Lennart","male","","","Hellsing, Lennart","","Hellsing",""
"http://d-nb.info/gnd/11851928X","1832-01-27","1898-01-14","Lewis","male","","","Carroll, Lewis","","Carroll",""
"http://d-nb.info/gnd/1035423049","1964-01-01","","Lierre","female","","","Keith, Lierre","","Keith",""
"http://d-nb.info/gnd/131407074","1976-01-01","2015-01-01","Luís Miguel","notKnown","","","Rocha, Luís Miguel","","Rocha",""
"http://d-nb.info/gnd/139707409","1951-01-01","","Margarita","female","","","Engle, Margarita","","Engle",""
"http://d-nb.info/gnd/122880846","1976-01-01","","Maxence","notKnown","","","Caron, Maxence","","Caron",""
"http://d-nb.info/gnd/127258825","1872-01-01","1925-01-01","Mário","notKnown","","","Alencar, Mário de","de","Alencar",""
"http://d-nb.info/gnd/13377127X","1940-01-01","","Oya","female","","","Baydar, Oya","","Baydar",""
"http://d-nb.info/gnd/103497455","1957-01-01","","Patrik","notKnown","","","Ouředník, Patrik","","Ouředník",""
"http://d-nb.info/gnd/1057161438","1836-01-01","1874-01-01","Pedro","notKnown","","","Calasans, Pedro de","de","Calasans",""
"http://d-nb.info/gnd/140871225","","","Phil","notKnown","","","Town, Phil","","Town",""
"http://d-nb.info/gnd/121207676","1947-02-21","","Pirmin","male","","","Meier, Pirmin","","Meier",""
"http://d-nb.info/gnd/158771680","1859-01-01","1911-01-01","Raimundo","male","","","Correia, Raimundo","","Correia",""
"http://d-nb.info/gnd/131992481","","","Richard","notKnown","","","Montanari, Richard","","Montanari",""
"http://d-nb.info/gnd/137350910","1975-10-21","","Robert Paul","male","","","Weston, Robert Paul","","Weston",""
"http://d-nb.info/gnd/143409166","1977-01-01","","Ronald","male","","","Malfi, Ronald","","Malfi",""
"http://d-nb.info/gnd/130342351","1975-01-01","","Santiago","notKnown","","","Roncagliolo, Santiago","","Roncagliolo",""
"http://d-nb.info/gnd/108111875X","","","T. J.","notKnown","","","Stiles, T. J.","","Stiles",""
"http://d-nb.info/gnd/1035527057","1974-01-01","","Tom","male","","","Folsom, Tom","","Folsom",""
"http://d-nb.info/gnd/131952595","1967-01-01","","Tommy","male","","","Wieringa, Tommy","","Wieringa",""
"http://d-nb.info/gnd/124770959","1937-01-01","","William","notKnown","","","Deverell, William","","Deverell",""
"http://d-nb.info/gnd/143363336","","","Yotam","notKnown","","","Ottolenghi, Yotam","","Ottolenghi",""
"http://d-nb.info/gnd/132030705","1957-01-01","","Agata","female","","","Tuszyńska, Agata","","Tuszyńska",""
"http://d-nb.info/gnd/13337873X","","","Allison","female","","","Brennan, Allison","","Brennan",""
"http://d-nb.info/gnd/123042518","1934-06-03","","Anita","notKnown","","","Lobel, Anita","","Lobel",""
"http://d-nb.info/gnd/138997659","1969-01-01","","Bernadette","notKnown","","","Wegenstein, Bernadette","","Wegenstein",""
"http://d-nb.info/gnd/143302825","","","Caragh","female","","","O'Brien, Caragh","","O'Brien",""
"http://d-nb.info/gnd/1051014425","","","Cylin","notKnown","","","Busby, Cylin","","Busby",""
"http://d-nb.info/gnd/138218889","1955-01-01","","David","male","","","Whyte, David","","Whyte",""
"http://d-nb.info/gnd/1023973413","1963-01-01","","E. L.","female","","","James, E. L.","","James",""
"http://d-nb.info/gnd/12410763X","1958-01-01","","Eric L.","notKnown","","","Harry, Eric L.","","Harry",""
"http://d-nb.info/gnd/130136182","","","Eric","notKnown","","","Ludy, Eric","","Ludy",""
"http://d-nb.info/gnd/131489704","1961-10-24","","Gary L.","male","","","Thomas, Gary L.","","Thomas",""
"http://d-nb.info/gnd/105105964X","1949-01-01","","Helen","female","","","Frost, Helen","","Frost",""
"http://d-nb.info/gnd/138844836","1953-01-01","","Herman","male","","","Koch, Herman","","Koch",""
"http://d-nb.info/gnd/1032630175","1975-01-01","","Hugh","male","","","Howey, Hugh","","Howey",""
"http://d-nb.info/gnd/141394358","1948-03-07","","Juan","notKnown","","","Eslava Galán, Juan","","Eslava Galán",""
"http://d-nb.info/gnd/1073615545","1976-01-01","","Ken","male","","","Liu, Ken","","Liu",""
"http://d-nb.info/gnd/1029176272","1981-01-01","","Kiera","female","","","Cass, Kiera","","Cass",""
"http://d-nb.info/gnd/1034552775","1908-01-01","1937-01-01","Yu Jeong","male","","","Gim, Yu Jeong","","Gim",""
"http://d-nb.info/gnd/12872563X","1963-09-13","","Konrad","male","","","Dryden, Konrad","","Dryden",""
"http://d-nb.info/gnd/13756452X","","","Laini","female","","","Taylor, Laini","","Taylor",""
"http://d-nb.info/gnd/1014254221","1970-01-01","","Lisa","female","","","Genova, Lisa","","Genova",""
"http://d-nb.info/gnd/1015237886","1978-01-01","","Madeline","notKnown","","","Miller, Madeline","","Miller",""
"http://d-nb.info/gnd/124002137","1955-08-14","","Mary E.","female","","","Pearson, Mary E.","","Pearson",""
"http://d-nb.info/gnd/1011853396","1964-01-01","","María","female","","","Dueñas, María","","Dueñas",""
"http://d-nb.info/gnd/1032788461","1973-10-23","","Matthew","male","","","Quick, Matthew","","Quick",""
"http://d-nb.info/gnd/13347061X","1960-01-01","","Michael","notKnown","","","Prescott, Michael","","Prescott",""
"http://d-nb.info/gnd/120041065","1955-01-01","","Moni","notKnown","","","Nilsson-Brännström, Moni","","Nilsson-Brännström",""
"http://d-nb.info/gnd/1059894262","1970-01-01","","Neel","male","","","Mukherjee, Neel","","Mukherjee",""
"http://d-nb.info/gnd/173665144","1966-01-01","","Pamela","notKnown","","","Brooks, Pamela","","Brooks",""
